"FID","Especies","decimalLat","decimalLon","Profundidad","Estrato","temperatura","salinidad","oxigeno","pH","sedimento","COP","hexagono","idleft","idtop","idright","idbottom","idX_centro","idy_centro","hexagonos_tocados_por_transectos_id","Transecto"
15451,"Rhynchopelta concentrica",9.842118263,-104.2921295,2515,"Batial inferior",1.616619335,34.6698366,110.652958,7.735957238,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
15452,"Rhynchopelta concentrica",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
15452,"Rhynchopelta concentrica",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
15453,"Rhynchopelta concentrica",9.843150139,-104.2922821,2515,"Batial inferior",1.616599733,34.6698439,110.6527053,7.735956982,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
15454,"Rhynchopelta concentrica",9.843121529,-104.2923431,2515,"Batial inferior",1.616592099,34.66984483,110.6527953,7.735957074,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
15455,"Rhynchopelta concentrica",12.81000042,-103.9449997,2609,"Batial inferior",1.608164422,34.66933456,105.697089,7.721554051,"Clay",0.200928092,3232,-104.2411077,13.25,-103.6637575,12.75,-104,13,NA,""
15456,"Rhynchopelta concentrica",9.84250164,-104.2919006,2515,"Batial inferior",1.616648017,34.66983438,110.6525009,7.735956773,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
15457,"Rhynchopelta concentrica",9,-104,3099,"Batial inferior",1.568437815,34.67207718,111.495575,7.73323822,"Clay",0.368658364,3240,-104.2411077,9.25,-103.6637575,8.75,-104,9,NA,""
15458,"Rhynchopelta concentrica",9.8387,-104.2912,2513,"Batial inferior",1.61674293,34.66980466,110.6532627,7.735957524,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
15459,"Rhynchopelta concentrica",9.836226463,-104.291069,2513,"Batial inferior",1.616764826,34.66979085,110.6541727,7.73595843,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
15460,"Rhynchopelta concentrica",20.83300018,-109.0999985,2594,"Batial inferior",1.629886621,34.66445358,106.0455953,7.723548409,"Clay",0.14349094,2280,-109.4372602,21.25,-108.8599099,20.75,-109,21,NA,""
15461,"Rhynchopelta concentrica",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
15461,"Rhynchopelta concentrica",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
15462,"Rhynchopelta concentrica",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
15462,"Rhynchopelta concentrica",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
15463,"Rhynchopelta concentrica",11.17339993,-103.7333984,2633,"Batial inferior",1.611903364,34.66932941,107.2780871,7.728185905,"Clay",0.336668581,3314,-103.808095,11.5,-103.2307448,11,-104,11,3314,"Central"
15464,"Rhynchopelta concentrica",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
15464,"Rhynchopelta concentrica",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
15465,"Rhynchopelta concentrica",9.842028618,-104.2919235,2515,"Batial inferior",1.616645486,34.66983262,110.652735,7.73595701,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
15466,"Rhynchopelta concentrica",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
15466,"Rhynchopelta concentrica",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
15496,"Roxania morgana",7.091667,-79.666667,2322.58,"Batial inferior",2.001204039,34.68840749,88.48995122,7.716965471,"Clay",0.263714939,7612,-79.99239644,7.25,-79.41504617,6.75,-80,7,NA,""
15499,"Sabinella chathamensis",-0.6083,-89.3167,1159,"Batial  medio",9.557622203,34.73554383,43.51258632,7.611894886,"Fine-grained calcareous sediment",0.812105477,5911,-89.51867589,-0.25,-88.94132562,-0.75,-89,-1,NA,""
15500,"Sabinella meridionalis",-0.6083,-89.3167,1159,"Batial  medio",9.557622203,34.73554383,43.51258632,7.611894886,"Fine-grained calcareous sediment",0.812105477,5911,-89.51867589,-0.25,-88.94132562,-0.75,-89,-1,NA,""
15508,"Saccella acrita",27.77,-110.93,398.7,"Batial superior",11.07755809,34.66957092,1.000614331,7.537603502,"Siliceous mud",NA,1954,-111.169311,28.25,-110.5919607,27.75,-111,28,NA,""
15511,"Saccella elenensis",24.5,-110.5,207,"Batial superior",11.33796215,34.72052765,19.32103348,7.637525082,"Clay",NA,2039,-110.7362983,25,-110.158948,24.5,-110,25,NA,""
15511,"Saccella elenensis",24.5,-110.5,207,"Batial superior",11.33796215,34.72052765,19.32103348,7.637525082,"Clay",NA,2040,-110.7362983,24.5,-110.158948,24,-110,24,NA,""
15513,"Saccella impar",27.77,-110.93,398.7,"Batial superior",11.07755809,34.66957092,1.000614331,7.537603502,"Siliceous mud",NA,1954,-111.169311,28.25,-110.5919607,27.75,-111,28,NA,""
15514,"Saccella penderi",28.658333,-112.483333,298.09,"Batial superior",10.6526031,34.69282496,42.6665488,7.681282931,"Mixed calcareous-siliceous ooze",NA,1641,-112.9013618,28.75,-112.3240115,28.25,-113,29,NA,""
15531,"Scaphander interruptus",7.091667,-79.666667,2322.58,"Batial inferior",2.001204039,34.68840749,88.48995122,7.716965471,"Clay",0.263714939,7612,-79.99239644,7.25,-79.41504617,6.75,-80,7,NA,""
15532,"Scaphander interruptus",24.383333,-113.315,3489.35,"Batial inferior",1.392091531,34.67665482,117.1822476,7.718483043,"Clay",0.11580994,1493,-113.7673872,24.75,-113.1900369,24.25,-113,25,NA,""
15533,"Scaphander interruptus",9.6825,-85.8033,1372,"Batial  medio",3.303257848,34.61431372,65.32892144,7.660637502,"Clay",NA,6515,-86.05457427,9.75,-85.477224,9.25,-86,10,NA,""
15534,"Scaphander interruptus",24.38333333,-113.315,3542,"Abisal superior",1.392091537,34.67665482,117.1822468,7.718483042,"Clay",0.11580994,1493,-113.7673872,24.75,-113.1900369,24.25,-113,25,NA,""
15586,"Scissurella kaiserae",21.30177879,-106.2761078,232,"Batial superior",5.271192809,34.54447427,10.01254788,7.602231906,"Clay",NA,2826,-106.4061713,21.5,-105.828821,21,-106,21,NA,""
15603,"Scutellastra mexicana",21.416667,-106.466667,741,"Batial superior",7.482949841,34.63987996,43.46157675,7.660110581,"Clay",NA,2747,-106.839184,21.75,-106.2618337,21.25,-107,22,NA,""
15605,"Seguenzia occidentalis",16.55,-99.875,1207,"Batial  medio",3.763206983,34.59772758,81.28129196,7.686857605,"Silt",NA,4005,-99.91098073,16.75,-99.33363046,16.25,-100,17,NA,""
15606,"Seguenzia stephanica",23.983333,-108.666667,1819.66,"Batial  medio",2.170649103,34.6345408,68.66951847,7.667667313,"Clay",0.401281178,2353,-109.0042475,24,-108.4268972,23.5,-109,24,2353,"Golfo_Boca"
15607,"Seguenzia stephanica",23.9833,-108.667,1820,"Batial  medio",2.168458981,34.63466502,68.71735924,7.667747272,"Clay",0.401281178,2353,-109.0042475,24,-108.4268972,23.5,-109,24,2353,"Golfo_Boca"
15619,"Semele craneana",23.48333333,-109.375,471,"Batial superior",4.250685169,34.53825378,57.04563333,7.65096488,"Clay",0.278935343,2275,-109.4372602,23.75,-108.8599099,23.25,-109,24,2275,"Golfo_Boca"
15630,"Semele pulchra",29.423333,-113.75,548.64,"Batial superior",11.29346843,34.76857786,57.8376503,7.758365631,"Calcareous ooze",NA,1406,-114.2003999,29.5,-113.6230496,29,-114,29,NA,""
15631,"Semele pulchra",29.406667,-113.75,548.64,"Batial superior",11.34070873,34.77431488,57.8376503,7.758365631,"Calcareous ooze",NA,1406,-114.2003999,29.5,-113.6230496,29,-114,29,NA,""
15672,"Sensilloherpia pholidota",9.842662,-104.290929,2512,"Batial inferior",1.616770203,34.66981831,110.6511959,7.735955445,"Clay",0.406093746,3161,-104.6741205,10,-104.0967702,9.5,-104,10,3161,"Central"
15673,"Sensilloherpia pholidota",12.802633,-103.9389,2624,"Batial inferior",1.607912404,34.66934272,105.59666,7.721282654,"Clay",0.200928092,3232,-104.2411077,13.25,-103.6637575,12.75,-104,13,NA,""
15674,"Sensilloherpia pholidota",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
15674,"Sensilloherpia pholidota",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
15675,"Sensilloherpia pholidota",9,-104,3099,"Batial inferior",1.568437815,34.67207718,111.495575,7.73323822,"Clay",0.368658364,3240,-104.2411077,9.25,-103.6637575,8.75,-104,9,NA,""
15694,"Serratina steinbecki",25.8042,-111.249,250,"Batial superior",13.83244043,34.77648249,NA,NA,"Diatom ooze",NA,1881,-111.6023237,26,-111.0249734,25.5,-111,26,NA,""
15695,"Serratina steinbecki",25.80416667,-111.2491667,262,"Batial superior",13.83702762,34.77656633,NA,NA,"Diatom ooze",NA,1881,-111.6023237,26,-111.0249734,25.5,-111,26,NA,""
15711,"Simnia avena",28,-112,743,"Batial superior",6.305704117,34.52062988,1.000719309,7.543652534,"Diatom ooze",NA,1798,-112.0353364,28.25,-111.4579861,27.75,-112,28,1798,"Golfo_Norte"
15711,"Simnia avena",28,-112,743,"Batial superior",6.305704117,34.52062988,1.000719309,7.543652534,"Diatom ooze",NA,1798,-112.0353364,28.25,-111.4579861,27.75,-112,28,1798,"Golfo_Norte"
15726,"Simnialena rufa",2.957777739,-78.21444702,292,"Batial superior",NA,NA,2.684781313,7.578582764,"Calcareous ooze",NA,7932,-78.26034564,3.25,-77.68299537,2.75,-78,3,NA,""
15727,"Simnialena rufa",28,-112,743,"Batial superior",6.305704117,34.52062988,1.000719309,7.543652534,"Diatom ooze",NA,1798,-112.0353364,28.25,-111.4579861,27.75,-112,28,1798,"Golfo_Norte"
15727,"Simnialena rufa",28,-112,743,"Batial superior",6.305704117,34.52062988,1.000719309,7.543652534,"Diatom ooze",NA,1798,-112.0353364,28.25,-111.4579861,27.75,-112,28,1798,"Golfo_Norte"
15733,"Sinetectula cinis",4.008999825,-82.60266876,3969,"Abisal superior",1.849348956,34.67552121,93.73573241,7.715515644,"Clay",0.235168651,7072,-83.02348536,4.5,-82.44613509,4,-83,4,NA,""
15734,"Sinetectula nigricostata",5.666666508,-77.34999847,404,"Batial superior",24.63764112,32.90806114,NA,NA,NA,NA,8005,-77.82733293,6,-77.24998266,5.5,-78,6,NA,""
15746,"Sinum debile",7.10178,-80.474365,1606,"Batial  medio",3.056098718,34.6495325,90.4918322,7.725877009,"Clay",0.263714939,7456,-80.85842185,7.25,-80.28107158,6.75,-81,7,NA,""
15791,"Solariella diomedea",-1.0167,-89.5,732,"Batial superior",7.501148524,34.61637421,4.647211056,7.545737844,"Fine-grained calcareous sediment",NA,5912,-89.51867589,-0.75,-88.94132562,-1.25,-89,-1,NA,""
15795,"Solariella diomedea",-1.2917,-89.6717,293,"Batial superior",10.13635052,34.7511818,25.04403111,7.568761113,"Calcareous ooze",NA,5835,-89.95168859,-1,-89.37433832,-1.5,-90,-1,NA,""
15801,"Solariella diomedea",-0.13333,-90.05,200,"Batial superior",4.954055931,34.56988907,48.96041553,7.624683227,"Calcareous ooze",0.71681875,5754,-90.38470129,0.25,-89.80735102,-0.25,-90,0,NA,""
15802,"Solariella diomedea",-0.13333,-90.05,1012,"Batial  medio",4.954055931,34.56988907,48.96041553,7.624683227,"Calcareous ooze",0.71681875,5754,-90.38470129,0.25,-89.80735102,-0.25,-90,0,NA,""
15803,"Solariella elegantula",28.658333,-112.483333,298.09,"Batial superior",10.6526031,34.69282496,42.6665488,7.681282931,"Mixed calcareous-siliceous ooze",NA,1641,-112.9013618,28.75,-112.3240115,28.25,-113,29,NA,""
15807,"Solariella tavernia",-0.6083,-89.3167,1159,"Batial  medio",9.557622203,34.73554383,43.51258632,7.611894886,"Fine-grained calcareous sediment",0.812105477,5911,-89.51867589,-0.25,-88.94132562,-0.75,-89,-1,NA,""
15814,"Solariella triplostephanus",24.2333,-110.0333,250,"Batial superior",11.72569652,34.72021667,3.482383013,7.571857452,"Clay",NA,2118,-110.3032856,24.25,-109.7259353,23.75,-110,24,NA,""
15821,"Solariorbis concinnus",26.0333,-111.217,206,"Batial superior",12.00992512,34.75042163,121.6016492,7.857400169,"Diatom ooze",NA,1880,-111.6023237,26.5,-111.0249734,26,-111,26,NA,""
15833,"Solatisonax radialis",7.0917,-79.6667,2323,"Batial inferior",2.001359925,34.68840535,88.48729675,7.716959357,"Clay",0.263714939,7612,-79.99239644,7.25,-79.41504617,6.75,-80,7,NA,""
15834,"Solatisonax radialis",7.091670036,-79.66667175,2599,"Batial inferior",2.00121634,34.68840728,88.48968082,7.716964853,"Clay",0.263714939,7612,-79.99239644,7.25,-79.41504617,6.75,-80,7,NA,""
15835,"Solatisonax supraradiata",-1.15,-90.6,457,"Batial superior",8.665595112,34.66743912,53.35204819,7.701025257,"Calcareous ooze",0.987445831,5679,-90.81771399,-1,-90.24036372,-1.5,-91,-1,NA,""
15855,"Solen gemmelli",25,-109,650,"Batial superior",4.812982559,34.52177429,1.233537793,7.53233242,"Clay",NA,2272,-109.4372602,25.25,-108.8599099,24.75,-109,25,NA,""
15857,"Solen pfeifferi",15.63,-96.3,308,"Batial superior",2.104843235,34.6453743,109.3616837,7.737871933,NA,NA,4631,-96.44687912,15.75,-95.86952885,15.25,-96,16,NA,""
15865,"Solenosteira anomala",28,-112,743,"Batial superior",6.305704117,34.52062988,1.000719309,7.543652534,"Diatom ooze",NA,1798,-112.0353364,28.25,-111.4579861,27.75,-112,28,1798,"Golfo_Norte"
15865,"Solenosteira anomala",28,-112,743,"Batial superior",6.305704117,34.52062988,1.000719309,7.543652534,"Diatom ooze",NA,1798,-112.0353364,28.25,-111.4579861,27.75,-112,28,1798,"Golfo_Norte"
15871,"Solenosteira gatesi",4.820000172,-77.44216919,250,"Batial superior",12.22812991,34.87881307,29.44557667,7.684828975,"Fine-grained calcareous sediment",NA,8007,-77.82733293,5,-77.24998266,4.5,-78,5,NA,""
15872,"Solenosteira gatesi",5.756499767,-77.31933594,404,"Batial superior",26.05704674,33.23364561,48.3805171,7.62738473,"Clay",NA,8005,-77.82733293,6,-77.24998266,5.5,-78,6,NA,""
15873,"Solenosteira gatesi",6.949999809,-77.7678299,314,"Batial superior",12.52646291,34.91448986,48.5628347,7.625729698,"Clay",0.306930721,7924,-78.26034564,7.25,-77.68299537,6.75,-78,7,NA,""
15878,"Solenosteira macrospira",28,-112,743,"Batial superior",6.305704117,34.52062988,1.000719309,7.543652534,"Diatom ooze",NA,1798,-112.0353364,28.25,-111.4579861,27.75,-112,28,1798,"Golfo_Norte"
15878,"Solenosteira macrospira",28,-112,743,"Batial superior",6.305704117,34.52062988,1.000719309,7.543652534,"Diatom ooze",NA,1798,-112.0353364,28.25,-111.4579861,27.75,-112,28,1798,"Golfo_Norte"
15881,"Solenosteira mendozana",7.609128,-82.017166,598,"Batial superior",6.919306655,34.77973956,9.019505863,7.586883445,"Clay",NA,7221,-82.15745995,8,-81.58010968,7.5,-82,8,NA,""
15882,"Solutigyra reticulata",12.811698,-103.940551,2630,"Batial inferior",1.608580883,34.66929056,105.6872727,7.721552028,"Clay",0.200928092,3232,-104.2411077,13.25,-103.6637575,12.75,-104,13,NA,""
15883,"Solutigyra reticulata",12.8,-103.933333,2630,"Batial inferior",1.608253451,34.66931534,105.5439274,7.721156308,"Clay",0.200928092,3232,-104.2411077,13.25,-103.6637575,12.75,-104,13,NA,""
15886,"Solutigyra reticulata",20.8333,-109.1,2617,"Batial inferior",1.629955417,34.66444836,106.0452826,7.723545239,"Clay",0.14349094,2280,-109.4372602,21.25,-108.8599099,20.75,-109,21,NA,""
15887,"Solutigyra reticulata",20.83300018,-109.0999985,2594,"Batial inferior",1.629886621,34.66445358,106.0455953,7.723548409,"Clay",0.14349094,2280,-109.4372602,21.25,-108.8599099,20.75,-109,21,NA,""
15888,"Solutigyra reticulata",12.96000004,-103.9300003,2973,"Batial inferior",1.598787412,34.66969192,106.9004853,7.725337257,"Clay",0.200928092,3232,-104.2411077,13.25,-103.6637575,12.75,-104,13,NA,""
15889,"Solutigyra reticulata",10.46000004,-104.0419998,3148,"Batial inferior",1.57656571,34.6705513,108.7757846,7.726636157,"Clay",0.406093746,3237,-104.2411077,10.75,-103.6637575,10.25,-104,11,3237,"Central"
15890,"Solutigyra reticulata",20.83329964,-109.0832977,2571,"Batial inferior",1.629761428,34.66444905,105.9551726,7.723224749,"Clay",0.14349094,2280,-109.4372602,21.25,-108.8599099,20.75,-109,21,NA,""
15891,"Solutigyra reticulata",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
15891,"Solutigyra reticulata",12,-103,3001,"Batial inferior",1.582537293,34.6705513,105.9417114,7.721460342,"Clay",0.28110972,3390,-103.3750823,12.25,-102.7977321,11.75,-103,12,3390,"Central"
15892,"Solutigyra reticulata",20.83333015,-109.0999985,2594,"Batial inferior",1.629962317,34.66444784,106.0452422,7.723544889,"Clay",0.14349094,2280,-109.4372602,21.25,-108.8599099,20.75,-109,21,NA,""
15906,"Spathochlamys vestalis",23.25,-109.3666667,879,"Batial  medio",3.735960036,34.56351013,96.13405773,7.764409192,"Clay",0.278935343,2198,-109.8702729,23.5,-109.2929226,23,-110,23,2198,"Golfo_Boca"
15907,"Spathochlamys vestalis",-0.200000003,-91.84999847,3232,"Batial inferior",1.50642235,34.67677685,117.9143023,7.779771657,"Calcareous ooze",1.005090714,5442,-92.1167521,0.25,-91.53940183,-0.25,-92,0,NA,""
15928,"Spheniopsis frankbernardi",23.0133,-109.53,205,"Batial superior",10.01730648,34.64580261,127.9757213,7.861286446,"Clay",NA,2198,-109.8702729,23.5,-109.2929226,23,-110,23,2198,"Golfo_Boca"
15931,"Spheniopsis frankbernardi",-0.0883,-90.3383,201,"Batial superior",4.841570564,34.57048874,46.75757122,7.619086155,"Calcareous ooze",0.71681875,5677,-90.81771399,0,-90.24036372,-0.5,-91,0,NA,""
15946,"Spirotropis genilda",7.25,-79.6,1865.38,"Batial  medio",2.603234959,34.67360306,81.00897064,7.699889851,"Clay",0.263714939,7611,-79.99239644,7.75,-79.41504617,7.25,-80,8,NA,""
15946,"Spirotropis genilda",7.25,-79.6,1865.38,"Batial  medio",2.603234959,34.67360306,81.00897064,7.699889851,"Clay",0.263714939,7612,-79.99239644,7.25,-79.41504617,6.75,-80,7,NA,""
15947,"Spirotropis genilda",7.25,-79.6,1865,"Batial  medio",2.603234959,34.67360306,81.00897064,7.699889851,"Clay",0.263714939,7611,-79.99239644,7.75,-79.41504617,7.25,-80,8,NA,""
15947,"Spirotropis genilda",7.25,-79.6,1865,"Batial  medio",2.603234959,34.67360306,81.00897064,7.699889851,"Clay",0.263714939,7612,-79.99239644,7.25,-79.41504617,6.75,-80,7,NA,""
15948,"Spirotropis laodice",-0.6167,-81,733,"Batial superior",6.680210408,34.59778717,29.42567487,7.576027801,"Clay",NA,7394,-81.29143455,-0.5,-80.71408428,-1,-81,-1,NA,""
15951,"Spisula adamsi",8.2543333,-78.8723333,234,"Batial superior",14.94509291,35.32463412,NA,NA,"Clay",NA,7765,-79.12637104,8.75,-78.54902077,8.25,-79,9,NA,""
15964,"Spondylus crassisquama",27.644024,-111.649273,1686,"Batial  medio",3.151865779,34.58641562,1.490651546,7.547643943,"Diatom ooze",NA,1799,-112.0353364,27.75,-111.4579861,27.25,-112,28,1799,"Golfo_Norte"
15966,"Spondylus foliaceus",7.10178,-80.474365,1606,"Batial  medio",3.056098718,34.6495325,90.4918322,7.725877009,"Clay",0.263714939,7456,-80.85842185,7.25,-80.28107158,6.75,-81,7,NA,""
15973,"Steiraxis aulaca",14.7667,-98.6667,3436,"Batial inferior",1.588176887,34.6705513,111.6652042,7.722447681,"Clay",0.230441451,4164,-99.04495533,15.25,-98.46760506,14.75,-99,15,NA,""
